file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,8,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,5
projects/index.html,9,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,4
projects/index.html,10,html,4ac34199,Miny-oung-K,2025-10-21,23:14:23,-07:00,2025-10-21T23:14:23-07:00,1,38
projects/index.html,11,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,0,0
projects/index.html,12,html,06a575c5,Miny-oung-K,2025-10-27,16:25:00,-07:00,2025-10-27T16:25:00-07:00,1,87
projects/index.html,13,html,db7bb055,Miny-oung-K,2025-10-27,14:52:45,-07:00,2025-10-27T14:52:45-07:00,1,25
projects/index.html,14,html,db7bb055,Miny-oung-K,2025-10-27,14:52:45,-07:00,2025-10-27T14:52:45-07:00,2,90
projects/index.html,15,html,06a575c5,Miny-oung-K,2025-10-27,16:25:00,-07:00,2025-10-27T16:25:00-07:00,2,64
projects/index.html,16,html,db7bb055,Miny-oung-K,2025-10-27,14:52:45,-07:00,2025-10-27T14:52:45-07:00,1,4
projects/index.html,17,html,a8fc46c3,Miny-oung-K,2025-10-26,23:18:39,-07:00,2025-10-26T23:18:39-07:00,0,0
projects/index.html,18,html,06a575c5,Miny-oung-K,2025-10-27,16:25:00,-07:00,2025-10-27T16:25:00-07:00,1,50
projects/index.html,19,html,8287f98b,Miny-oung-K,2025-10-27,15:37:52,-07:00,2025-10-27T15:37:52-07:00,1,4
projects/index.html,20,html,06a575c5,Miny-oung-K,2025-10-27,16:25:00,-07:00,2025-10-27T16:25:00-07:00,2,15
projects/index.html,21,html,06a575c5,Miny-oung-K,2025-10-27,16:25:00,-07:00,2025-10-27T16:25:00-07:00,2,11
projects/index.html,22,html,06a575c5,Miny-oung-K,2025-10-27,16:25:00,-07:00,2025-10-27T16:25:00-07:00,2,26
projects/index.html,23,html,06a575c5,Miny-oung-K,2025-10-27,16:25:00,-07:00,2025-10-27T16:25:00-07:00,2,31
projects/index.html,24,html,8287f98b,Miny-oung-K,2025-10-27,15:37:52,-07:00,2025-10-27T15:37:52-07:00,1,0
projects/index.html,25,html,8287f98b,Miny-oung-K,2025-10-27,15:37:52,-07:00,2025-10-27T15:37:52-07:00,0,0
projects/index.html,26,html,7275442e,Miny-oung-K,2025-10-27,15:08:58,-07:00,2025-10-27T15:08:58-07:00,1,26
projects/index.html,27,html,7275442e,Miny-oung-K,2025-10-27,15:08:58,-07:00,2025-10-27T15:08:58-07:00,0,0
projects/index.html,28,html,59ace23a,Miny-oung-K,2025-10-21,23:43:50,-07:00,2025-10-21T23:43:50-07:00,1,47
projects/index.html,29,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,5
projects/index.html,30,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,0,5
contact/index.html,1,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,13
contact/index.html,2,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,14
contact/index.html,3,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,4
contact/index.html,4,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,1,20
contact/index.html,5,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,1,68
contact/index.html,6,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,1,20
contact/index.html,7,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,1,41
contact/index.html,8,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,5
contact/index.html,9,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,4
contact/index.html,10,html,0806fd6e,Miny-oung-K,2025-10-17,15:48:24,-07:00,2025-10-17T15:48:24-07:00,1,48
contact/index.html,11,html,1b264c94,Miny-oung-K,2025-10-02,14:37:25,-07:00,2025-10-02T14:37:25-07:00,0,0
contact/index.html,12,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,1,14
contact/index.html,13,html,1b264c94,Miny-oung-K,2025-10-02,14:37:25,-07:00,2025-10-02T14:37:25-07:00,0,0
contact/index.html,14,html,a5f40a7c,Miny-oung-K,2025-10-02,14:44:49,-07:00,2025-10-02T14:44:49-07:00,1,59
contact/index.html,15,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,2,5
contact/index.html,16,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,3,9
contact/index.html,17,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,3,40
contact/index.html,18,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,2,6
contact/index.html,19,html,a5f40a7c,Miny-oung-K,2025-10-02,14:44:49,-07:00,2025-10-02T14:44:49-07:00,0,0
contact/index.html,20,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,2,5
contact/index.html,21,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,3,6
contact/index.html,22,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,3,41
contact/index.html,23,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,2,6
contact/index.html,24,html,a5f40a7c,Miny-oung-K,2025-10-02,14:44:49,-07:00,2025-10-02T14:44:49-07:00,0,0
contact/index.html,25,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,2,5
contact/index.html,26,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,3,3
contact/index.html,27,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,3,59
contact/index.html,28,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,2,6
contact/index.html,29,html,a5f40a7c,Miny-oung-K,2025-10-02,14:44:49,-07:00,2025-10-02T14:44:49-07:00,0,0
contact/index.html,30,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,2,33
contact/index.html,31,html,c8d13e74,Miny-oung-K,2025-10-17,16:18:39,-07:00,2025-10-17T16:18:39-07:00,1,5
contact/index.html,32,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,5
contact/index.html,33,html,2f6b9632,Miny-oung-K,2025-09-28,16:51:51,-07:00,2025-09-28T16:51:51-07:00,0,5
